table,var,format,description,nomenclature
T_RIPaa_nnC,ENT_DAT,char,Date d'entrée du séjour PMSI,-
T_RIPaa_nnC,SOR_DAT,char,Date de sortie du séjour PMSI,-
T_RIPaa_nnC,EXE_SOI_DTD,DATETIME,date d'entrée,-
T_RIPaa_nnC,EXE_SOI_DTF,DATETIME,date de sortie,-
T_RIPaa_nnC,EXE_SOI_AMD,char,Date d'entrée au format année + mois,-
T_RIPaa_nnC,EXE_SOI_AMF,char,Date de sortie au format année + mois,-
T_RIPaa_nnC,NUM_DAT_AT_RET,Char,Code retour contrôle « Numéro accident du travail ou date d’accident de droit commun«,-
T_RIPaa_nnC,ORG_CPL_NUM_RET,char,Code retour contrôle « N° d’organisme complémentaire«,-
T_RIPaa_nnC,ETA_NUM_RET,char,Code retour contrôle «N° FINESS d’inscription e-PMSI«,-
T_RIPaa_nnC,NUM_DAT_AT,char,Numéro accident du travail ou date d’accident de droit commun,-
T_RIPaa_nnC,ORG_CPL_NUM,char,N° d’organisme complémentaire,-
T_RIPaa_nnE,ETA_NUM,char,N°FINESS,-
T_RIPaa_nnE,SOC_RAI,char,Raison sociale,-
T_RIPaa_nnE,REG_ETA,char,Région,-
T_RIPaa_nnE,ANN_TRT,char,N° du trimestre PMSI transmis,-
T_RIPaa_nnE,STA_ETA,char,Statut de l'établissement,-
T_RIPaa_nnE,VAL_ETA,char,Validation des données,-
T_RIPaa_nnE,ETB_EXE_FIN,char,N°FINESS sans clé,-
T_RIPaa_nnSTC,ETA_NUM_EPMSI,char,N° FINESS de l'établisement,-
T_RIPaa_nnSTC,RIP_NUM,char,N° séquentiel dans fichier PMSI ,-
T_RIPaa_nnSTC,NOE_RGM_CTL,char,Code retour contrôle « code grand régime »,-
T_RIPaa_nnSTC,EXO_TM_CTL,char,Code retour contrôle « code justification d’exonération du ticket modérateur » ,-
T_RIPaa_nnSTC,COD_PEC_CTL,char,Code retour contrôle « code de prise en charge du forfait journalier »,-
T_RIPaa_nnSTC,NAT_ASS_CTL,char,Code retour contrôle « nature d’assurance »,-
T_RIPaa_nnSTC,CTR_TYP_CTL,char,Code retour contrôle « type de contrat souscrit auprès d'un organisme complémentaire »,-
T_RIPaa_nnSTC,SEJ_FAC_CTL,char,Code retour contrôle « séjour facturable à l’assurance maladie »,-
T_RIPaa_nnSTC,NON_FAC_AM_CTL,char,Code retour contrôle « motif de la non facturation à l'assurance maladie »,-
T_RIPaa_nnSTC,FAC_18E_CTL,char,Code retour contrôle « facturation du 18 euro »,-
T_RIPaa_nnSTC,NBR_VEN_CTL,char,Code retour contrôle « nombre de venues de la facture »,-
T_RIPaa_nnSTC,FAC_MNT_TM_CTL,char,Code retour contrôle « montant à facturer au titre du ticket modérateur»,-
T_RIPaa_nnSTC,FAC_MNT_FJ_CTL,char,Code retour contrôle « montant à facturer au titre du forfait journalier »,-
T_RIPaa_nnSTC,TOT_MNT_AM_CTL,char,Code retour contrôle « montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes »),-
T_RIPaa_nnSTC,MAJ_MNT_CTL,char,Code retour contrôle « montant lié à la majoration au parcours de soin »,-
T_RIPaa_nnSTC,REM_BAS_CTL,char,Code retour contrôle « montant base remboursement »,-
T_RIPaa_nnSTC,REM_TAU_CTL,char,Code retour contrôle « taux de remboursement »,-
T_RIPaa_nnSTC,BEN_CMU_CTL,char,Code retour contrôle « Patient bénéficiaire de la CMU »,-
T_RIPaa_nnSTC,DAT_HOS_CTL,char,Code retour contrôle « Identifiant anonyme d'hospitalisation »,-
T_RIPaa_nnSTC,TOT_MNT_AMC_CTL,char,Code retour contrôle « Montant total du séjour remboursable pour l'AMC »,-
T_RIPaa_nnSTC,NOE_RGM,char,Code grand régime,-
T_RIPaa_nnSTC,EXO_TM,char,Code justification d’exonération du ticket modérateur,-
T_RIPaa_nnSTC,FJ_COD_PEC,char,Code de prise en charge du forfait journalier ,-
T_RIPaa_nnSTC,NAT_ASS,char,Nature d'assurance,-
T_RIPaa_nnSTC,CTR_TYP,char,Type de contrat souscrit auprès d'un organisme complémentaire,-
T_RIPaa_nnSTC,SEJ_FAC_AM,char,Séjour facturable à l’assurance maladie,-
T_RIPaa_nnSTC,NON_FAC_AM,char,Motif de la non facturation à l'assurance maladie,-
T_RIPaa_nnSTC,FAC_18E,char,Facturation du 18 euro,-
T_RIPaa_nnSTC,FAC_NBR_VEN,num,Nombre de venues de la facture,-
T_RIPaa_nnSTC,FAC_MNT_TM,num,Montant à facturer au titre du ticket modérateur,-
T_RIPaa_nnSTC,FAC_MNT_FJ,num,Montant à facturer au titre du forfait journalier ,-
T_RIPaa_nnSTC,TOT_MNT_AM,num,Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes),-
T_RIPaa_nnSTC,MAJ_MNT_PS,num,Montant lié à la majoration au parcours de soins,-
T_RIPaa_nnSTC,REM_BAS_MNT,num,Montant base remboursement,-
T_RIPaa_nnSTC,REM_TAU,num,Taux de remboursement,-
T_RIPaa_nnSTC,BEN_CMU,char,Patient bénéficiaire de la CMU,-
T_RIPaa_nnSTC,DAT_HOS,char,Identifiant anonyme d'hospitalisation,-
T_RIPaa_nnSTC,TOT_MNT_AMC,num,Montant total du séjour remboursable pour l'AMC,-
T_RIPaa_nnSTC,GES_COD_CTL,char,Code retour contrôle « code gestion »,-
T_RIPaa_nnSTC,PA_COD_CTL,char,Code retour contrôle « Code participation assuré »,-
T_RIPaa_nnSTC,ENT_NUM_CTL,char,Code retour contrôle « N° d’entrée »,-
T_RIPaa_nnSTC,CAI_GES_CTL,char,Code retour contrôle « N° caisse gestionnaire » ,-
T_RIPaa_nnSTC,CENT_GES_CTL,char,Code retour contrôle « N° centre gestionnaire » ,-
T_RIPaa_nnSTC,GES_COD,char,code gestion ,-
T_RIPaa_nnSTC,PA_COD,char,Code participation assuré ,-
T_RIPaa_nnSTC,ENT_NUM,char,N° d’entrée ,-
T_RIPaa_nnSTC,CAI_GES,char,N° caisse gestionnaire ,-
T_RIPaa_nnSTC,CENT_GES,char,N° centre gestionnaire ,-
T_RIPaa_nnSTC,RNG_NAI_CTL,char,Code retour contrôle « Rang de naissance »,-
T_RIPaa_nnSTC,RNG_BEN_CTL,char,Code retour contrôle « Rang du bénéficiaire »,-
T_RIPaa_nnSTC,RNG_NAI,char,Rang de naissance ,-
T_RIPaa_nnSTC,RNG_BEN,char,Rang du bénéficiaire ,-
T_RIPaa_nnSTC,PEC_SOI_URG_CTL,char,Code retour contrôle «Confirmation de la prise en charge dans le cadre du dispositif des soins urgents« ,-
T_RIPaa_nnSTC,PEC_SOI_URG,char,Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ,-
T_RIPaa_nnSTC,NAT_PJ_DT_CTL,char,Code retour contrôle «Nature de la pièce justificative des droits«,-
T_RIPaa_nnSTC,DAT_PEC_CTL,char,Code retour contrôle «Prise en charge établie le«,-
T_RIPaa_nnSTC,CAI_NUM_CTL,char,Code retour contrôle «Délivrée par«,-
T_RIPaa_nnSTC,REG_PEC_ASS_CTL,char,Code retour contrôle «Régime de prestation de l’assuré«,-
T_RIPaa_nnSTC,TOP_ECL_FLX_CTL,char,Code retour contrôle «Top éclatement des flux par l’établissement«,-
T_RIPaa_nnSTC,DAT_DEB_FAC_CTL,char,Code retour contrôle «Date d’entrée«,-
T_RIPaa_nnSTC,DAT_FIN_FAC_CTL,char,Code retour contrôle «Date de sortie«,-
T_RIPaa_nnSTC,NAT_PJ_DT,char,Nature de la pièce justificative des droits,-
T_RIPaa_nnSTC,DAT_PEC,char,Prise en charge établie le,-
T_RIPaa_nnSTC,CAI_NUM,char,Délivrée par,-
T_RIPaa_nnSTC,REG_PEC_ASS,char,Régime de prestation de l’assuré,-
T_RIPaa_nnSTC,TOP_ECL_FLX,char,Top éclatement des flux par l’établissement,-
T_RIPaa_nnSTC,DAT_DEB_FAC,char,Date d’entrée,-
T_RIPaa_nnSTC,DAT_FIN_FAC,char,Date de sortie,-
T_RIPaa_nnSTC,RAC_MNT_PAT_CTL,char,Code retour contrôle « Montant total du séjour facturé au patient «,-
T_RIPaa_nnSTC,NBR_REJET_AMO_CTL,char,Code retour contrôle « Rejet AMO «,-
T_RIPaa_nnSTC,FAC_AMO_DT_CTL,char,Code retour contrôle « Date de facturation AMO «,-
T_RIPaa_nnSTC,FAC_AMC_DT_CTL,char,Code retour contrôle « Date de facturation AMC «,-
T_RIPaa_nnSTC,FAC_RAC_DT_CTL,char,Code retour contrôle « Date de facturation patient «,-
T_RIPaa_nnSTC,PAI_AMO_DT_CTL,char,Code retour contrôle « Date de paiement AMO «,-
T_RIPaa_nnSTC,PAI_AMC_DT_CTL,char,Code retour contrôle « Date de paiement AMC «,-
T_RIPaa_nnSTC,PAI_RAC_DT_CTL,char,Code retour contrôle « Date de paiement patient «,-
T_RIPaa_nnSTC,VALID_FAC_AMO_CTL,char,Code retour contrôle « Statut FT AMO «,-
T_RIPaa_nnSTC,VALID_FAC_AMC_CTL,char,Code retour contrôle « Statut FT AMC «,-
T_RIPaa_nnSTC,VALID_FAC_RAC_CTL,char,Code retour contrôle « Statut FT patient «,-
T_RIPaa_nnSTC,PAYS_ASS_PAT_CTL,char,Code retour contrôle « Pays d’assurance social «,-
T_RIPaa_nnSTC,RAC_MNT_PAT,num,Montant total du séjour facturé au patient,-
T_RIPaa_nnSTC,NBR_REJET_AMO,char,Rejet AMO,-
T_RIPaa_nnSTC,FAC_AMO_DT,char,Date de facturation AMO,-
T_RIPaa_nnSTC,FAC_AMC_DT,char,Date de facturation AMC,-
T_RIPaa_nnSTC,FAC_RAC_DT,char,Date de facturation patient,-
T_RIPaa_nnSTC,PAI_AMO_DT,char,Date de paiement AMO,-
T_RIPaa_nnSTC,PAI_AMC_DT,char,Date de paiement AMC,-
T_RIPaa_nnSTC,PAI_RAC_DT,char,Date de paiement patient,-
T_RIPaa_nnSTC,VALID_FAC_AMO,char,Statut FT AMO,-
T_RIPaa_nnSTC,VALID_FAC_AMC,char,Statut FT AMC,-
T_RIPaa_nnSTC,VALID_FAC_RAC,char,Statut FT patient,-
T_RIPaa_nnSTC,PAYS_ASS_PAT,char,Pays d’assurance social,-
T_RIPaa_nnS,ETA_NUM_EPMSI,char,Numéro FINESS e-PMSI,-
T_RIPaa_nnS,FOR_NUM,char,Numéro de version du format de SRPSA,-
T_RIPaa_nnS,ETA_NUM_TWO,char,Numéro FINES géographique,-
T_RIPaa_nnS,RIP_NUM,char,N° séquentiel de séjour,-
T_RIPaa_nnS,COD_SEX,char,Sexe du patient,-
T_RIPaa_nnS,SEJ_DUREE,num,Durée couverte par les séquences,-
T_RIPaa_nnS,SEJ_NBJ,num,Nombre de journées de présence ,-
T_RIPaa_nnS,SEJ_FINI,char,Indicateur de séjour terminé,-
T_RIPaa_nnS,HOS_TYP,char,Type d'hospitalisation,-
T_RIPaa_nnS,SOR_MOI,char,Mois de la date de sortie du séjour,-
T_RIPaa_nnS,SOR_ANN,char,Année de la date de sortie du séjour,-
T_RIPaa_nnS,ENT_MOD,char,Mode d’entrée,-
T_RIPaa_nnS,ENT_PRV,char,Provenance,-
T_RIPaa_nnS,SOR_MOD,char,Mode de sortie,-
T_RIPaa_nnS,SOR_DES,char,Destination,-
T_RIPaa_nnS,TYP_GEN_RSA,char,Type de génération automatique du RPSA,-
T_RIPaa_nnFA,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFA,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFA,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFA,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFA,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFA,ENT_MOI,char,Mois de la date d'entrée,-
T_RIPaa_nnFA,ENT_ANN,char,Année de la date d'entrée,-
T_RIPaa_nnFA,SOR_MOI,char,Mois de la date de sortie,-
T_RIPaa_nnFA,SOR_ANN,char,Année de la date de sortie,-
T_RIPaa_nnFA,SEJ_DUR,num,Durée (Date de sortie-date d'entrée),-
T_RIPaa_nnFA,COD_SEX,char,Sexe,-
T_RIPaa_nnFA,AGE_ANN,num,Age (en années),-
T_RIPaa_nnFA,COD_CIV,char,Code civilité ,-
T_RIPaa_nnFA,RNG_BEN,char,Rang de bénéficiaire,-
T_RIPaa_nnFA,OPE_NAT,char,Nature opération,-
T_RIPaa_nnFA,NAT_ASS,char,Nature assurance,-
T_RIPaa_nnFA,CON_TYP,char,Type de contrat souscrit auprès d'un organisme complémentaire,-
T_RIPaa_nnFA,EXO_TM,char,Justification d'exonération du TM,-
T_RIPaa_nnFA,COD_PEC,char,Code de prise en charge,-
T_RIPaa_nnFA,NOE_RGM,char,Code Gd régime,-
T_RIPaa_nnFA,RNG_NAI,char,Rang de naissance,-
T_RIPaa_nnFA,PH_BRM,num,Total Base Remboursement Prestation hospitalière,-
T_RIPaa_nnFA,PH_AMO_MNR,num,Total remboursable AMO Prestation hospitalières,-
T_RIPaa_nnFA,HON_MNT,num,Total honoraire Facturé,-
T_RIPaa_nnFA,HON_AM_MNR,num,Total honoraire remboursable AM,-
T_RIPaa_nnFA,PAS_OC_MNT,num,Total participation assuré avant OC,-
T_RIPaa_nnFA,PH_OC_MNR,num,Total remboursable OC pour les PH,-
T_RIPaa_nnFA,HON_OC_MNR,num,Total remboursable OC pour les honoraires,-
T_RIPaa_nnFA,PH_MNT,num,Montant total facturé pour  PH,-
T_RIPaa_nnFA,FAC_ETL,char,Etat de liquidation de la facture,-
T_RIPaa_nnFA,BEN_CMU,char,Patient bénéficiaire de la CMU,-
T_RIPaa_nnFA,ORG_CPL_NUM,char,N° d’organisme complémentaire,-
T_RIPaa_nnFA,NUM_DAT_AT,char,Numéro accident du travail ou date d’accident de droit commun,-
T_RIPaa_nnFB,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFB,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFB,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFB,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFB,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFB,ENT_MOI,char,Mois de la date de début de séjour,-
T_RIPaa_nnFB,ENT_ANN,char,Année de la date de début de séjour,-
T_RIPaa_nnFB,SOR_MOI,char,Mois de la date de fin de séjour,-
T_RIPaa_nnFB,SOR_ANN,char,Année de la date de fin de séjour,-
T_RIPaa_nnFB,SEJ_DUR,num,Durée (Date de fin de séjour-date de début de séjour),-
T_RIPaa_nnFB,DEL_DAT_ENT,num,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFB,PSH_MDT,char,Mode de traitement,-
T_RIPaa_nnFB,PSH_DMT,char,Discipline de prestation (ex DMT),-
T_RIPaa_nnFB,ACT_COD,char,Code acte,-
T_RIPaa_nnFB,ACT_NBR,num,Quantité,-
T_RIPaa_nnFB,EXO_TM,char,Justification exonération TM,-
T_RIPaa_nnFB,ACT_COE,num,Cœfficient,-
T_RIPaa_nnFB,COD_PEC,char,Code prise en charge FJ,-
T_RIPaa_nnFB,RIP_COE,num,Cœfficient MCO/HAD,-
T_RIPaa_nnFB,PRI_UNI,num,Prix Unitaire,-
T_RIPaa_nnFB,REM_BAS,num,Montant Base remboursement,-
T_RIPaa_nnFB,REM_TAU,num,Taux applicable à la prestation,-
T_RIPaa_nnFB,AMO_MNR,num,Montant Remboursable par la caisse (AMO),-
T_RIPaa_nnFB,FAC_MNT,num,Montant total de la dépense,-
T_RIPaa_nnFB,AMC_MNR,num,Montant remboursable par l'organisme complémentaire (AMC),-
T_RIPaa_nnFB,GHS_NUM,char,N° de GHS/GHT,-
T_RIPaa_nnFB,NOE_MNR,num,Montant remboursé NOEMIE Retour,-
T_RIPaa_nnFB,NOE_OPE,char,Nature opération récupération NOEMIE Retour,-
T_RIPaa_nnFB,ETE_GHS_NUM,num,N° GHS (format num),-
T_RIPaa_nnFC,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFC,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFC,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFC,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFC,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFC,DEL_DAT_ENT,num,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFC,ACT_MOI,char,Mois de la date de l'acte,-
T_RIPaa_nnFC,ACT_ANN,char,Année de la date de l'acte,-
T_RIPaa_nnFC,PSH_MDT,char,Mode de traitement,-
T_RIPaa_nnFC,PSH_DMT,char,Discipline de prestation (ex DMT),-
T_RIPaa_nnFC,EXO_TM,char,Justification exo TM,-
T_RIPaa_nnFC,ACT_COD,char,Code acte,-
T_RIPaa_nnFC,ACT_NBR,num,Quantité,-
T_RIPaa_nnFC,ACT_COE,num,Cœfficient,-
T_RIPaa_nnFC,ACT_DNB,num,Dénombrement,-
T_RIPaa_nnFC,PRI_UNI,num,Prix Unitaire,-
T_RIPaa_nnFC,REM_BAS,num,Montant Base remboursement,-
T_RIPaa_nnFC,REM_TAU,num,Taux Remboursement,-
T_RIPaa_nnFC,AMO_MNR,num,Montant Remboursable par AMO,-
T_RIPaa_nnFC,HON_MNT,num,Montant des honoraire (dépassement compris),-
T_RIPaa_nnFC,AMC_MNR,num,Montant remboursable par AMC,-
T_RIPaa_nnFC,NOE_MNR,num,Montant remboursé NOEMIE Retour,-
T_RIPaa_nnFC,NOE_OPE,char,Nature opération récupération NOEMIE Retour,-
T_RIPaa_nnFH,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFH,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFH,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFH,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFH,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFH,DEL_DAT_ENT,num,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFH,ENT_MOI,char,Mois de la date de début de séjour,-
T_RIPaa_nnFH,ENT_ANN,char,Année de la date de début de séjour,-
T_RIPaa_nnFH,COD_UCD,char,Code UCD,NU_UCD_R
T_RIPaa_nnFH,COE_TAU,num,Coefficient de fractionnement,-
T_RIPaa_nnFH,ACH_PRI,num,Prix d'achat unitaire TTC,-
T_RIPaa_nnFH,MNT_UNI_ECA,num,Montant unitaire de l'écart indemnisable,-
T_RIPaa_nnFH,TOT_MNT_ECA,num,Montant total de l'écart indemnisable,-
T_RIPaa_nnFH,QUA_COD,num,Quantité,-
T_RIPaa_nnFH,FAC_TOT,num,Montant total facturé TTC,-
T_RIPaa_nnFH,UCD_UCD_COD,char,Code UCD (0 à gauche),NU_UCD_R
T_RIPaa_nnFI,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFI,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFI,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFI,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFI,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFI,DEL_DAT_ENT,num,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFI,ENT_MOI,char,Mois de la date de début de séjour,-
T_RIPaa_nnFI,ENT_ANN,char,Année de la date de début de séjour,-
T_RIPaa_nnFI,SOR_MOI,char,Mois de la date de fin de séjour,-
T_RIPaa_nnFI,SOR_ANN,char,Année de la date de fin de séjour,-
T_RIPaa_nnFI,SEJ_DUR,num,Durée (Date de fin de séjour-date de début de séjour),-
T_RIPaa_nnFI,SEJ_FIN,char,Nature d'interruption ou de fin de séjour,-
T_RIPaa_nnFI,ETB_NUM,char,Etablissement de transfert ou de retour ou lieu d'exécution de l'acte,-
T_RIPaa_nnFL,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFL,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFL,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFL,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFL,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFL,PSH_MDT,char,Mode de traitement,-
T_RIPaa_nnFL,PSH_DMT,char,Discipline de prestation (ex DMT),-
T_RIPaa_nnFL,ANN_MOI,char,Mois et année,-
T_RIPaa_nnFL,DEL_DAT_ENT,num,délai par rapport à la date d'entrée,-
T_RIPaa_nnFL,ACT_NBR,num,Quantité acte,-
T_RIPaa_nnFL,NABM_COD,char,Code acte,IR_BIO_R
T_RIPaa_nnFM,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFM,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFM,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFM,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFM,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFM,ACT_DAT_COMP,char,Compatible avec la date de l'acte,-
T_RIPaa_nnFM,ACT_MOI,char,Mois de la date de l'acte,-
T_RIPaa_nnFM,ACT_ANN,char,Année de la date de l'acte,-
T_RIPaa_nnFM,DEL_DAT_ENT,num,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFM,PSH_MDT,char,Mode de traitement,-
T_RIPaa_nnFM,PSH_DMT,char,Discipline de prestation (ex DMT),-
T_RIPaa_nnFM,CCAM_COD,char,Code CCAM,-
T_RIPaa_nnFM,DOC_ACT,char,Extension documentaire,-
T_RIPaa_nnFM,ACV_ACT,char,Activité,-
T_RIPaa_nnFM,PHA_ACT,char,Phase,-
T_RIPaa_nnFM,MOD_ACT1,char,Modificateur 1,-
T_RIPaa_nnFM,MOD_ACT2,char,Modificateur 2,-
T_RIPaa_nnFM,MOD_ACT3,char,Modificateur 3,-
T_RIPaa_nnFM,MOD_ACT4,char,Modificateur 4,-
T_RIPaa_nnFM,ANP_ACT,char,Association non prévue,-
T_RIPaa_nnFM,REM_EXP_ACT,char,Code remb exceptionnel,-
T_RIPaa_nnFM,DENT_NUM_1,char,N° dent 1,-
T_RIPaa_nnFM,DENT_NUM_2,char,N° dent 2,-
T_RIPaa_nnFM,DENT_NUM_3,char,N° dent 3,-
T_RIPaa_nnFM,DENT_NUM_4,char,N° dent 4,-
T_RIPaa_nnFM,DENT_NUM_5,char,N° dent 5,-
T_RIPaa_nnFM,DENT_NUM_6,char,N° dent 6,-
T_RIPaa_nnFM,DENT_NUM_7,char,N° dent 7,-
T_RIPaa_nnFM,DENT_NUM_8,char,N° dent 8,-
T_RIPaa_nnFM,DENT_NUM_9,char,N° dent 9,-
T_RIPaa_nnFM,DENT_NUM_10,char,N° dent 10,-
T_RIPaa_nnFM,DENT_NUM_11,char,N° dent 11,-
T_RIPaa_nnFM,DENT_NUM_12,char,N° dent 12,-
T_RIPaa_nnFM,DENT_NUM_13,char,N° dent 13,-
T_RIPaa_nnFM,DENT_NUM_14,char,N° dent 14,-
T_RIPaa_nnFM,DENT_NUM_15,char,N° dent 15,-
T_RIPaa_nnFM,DENT_NUM_16,char,N° dent 16,-
T_RIPaa_nnFP,TYP_ART,char,Type d'enregistrement,-
T_RIPaa_nnFP,ETA_NUM_EPMSI,char,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFP,ETA_NUM_TWO,char,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFP,RIP_NUM,char,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFP,FAC_NUM,char,N° séquentiel de facture,-
T_RIPaa_nnFP,DEL_DAT_ENT,num,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFP,ENT_MOI,char,Mois de la date de début de séjour,-
T_RIPaa_nnFP,ENT_ANN,char,Année de la date de début de séjour,-
T_RIPaa_nnFP,LPP_COD,char,Code référence LPP,-
T_RIPaa_nnFP,LPP_QUA,num,Quantité,-
T_RIPaa_nnFP,LPP_PU_DEV,num,Tarif référence LPP/ Prix Unitaire sur devis,-
T_RIPaa_nnFP,FAC_MNT,num,Montant total facturé,-
T_RIPaa_nnFP,LPP_PRI_UNI,num,Prix d'achat unitaire,-
T_RIPaa_nnFP,MNT_UNI_ECA,num,Montant unitaire de l'écart indemnisable,-
T_RIPaa_nnFP,TOT_MNT_ECA,num,Montant total de l'écart indemnisable,-
T_RIPaa_nnFP,TIP_PRS_IDE,num,Code référence LPP (format numérique),NT_LPP
T_RIPaa_nnCCAM,ETA_NUM_EPMSI,char,N° FINESS e-PMSI,-
T_RIPaa_nnCCAM,ETA_NUM_TWO,char,Second n° FINESS,-
T_RIPaa_nnCCAM,IPP_IRR_CRY,char,Cryptage irreversible de l'IPP,-
T_RIPaa_nnCCAM,SEJ_IDT,char,Identifiant de séjour,-
T_RIPaa_nnCCAM,RIP_NUM,char,N° séquentiel de séjour,-
T_RIPaa_nnCCAM,ENT_DAT_DEL,num,Délai depuis l'entrée de la séquence,-
T_RIPaa_nnCCAM,CDC_ACT,char,Code CCAM,-
T_RIPaa_nnCCAM,EXT_PMSI,char,Extension PMSI,-
T_RIPaa_nnCCAM,PHA_ACT,char,Code de la phase,-
T_RIPaa_nnCCAM,ACV_ACT,char,Code de l'activité,-
T_RIPaa_nnCCAM,DOC_ACT,char,Extension documentaire,-
T_RIPaa_nnCCAM,NBR_EXE_ACT,num,Nombre de réalisations,-
T_RIPaa_nnISOCONT,ETA_NUM_EPMSI,char,N° FINESS e-PMSI,-
T_RIPaa_nnISOCONT,FOR_NUM,char,N° de format,-
T_RIPaa_nnISOCONT,ANN,char,Année période de transmission,-
T_RIPaa_nnISOCONT,MOI,char,Mois période de transmission,-
T_RIPaa_nnISOCONT,ANN_DEB,char,Année début de mesure,-
T_RIPaa_nnISOCONT,MOI_DEB,char,Mois début de mesure,-
T_RIPaa_nnISOCONT,ANN_FIN,char,Année fin de mesure,-
T_RIPaa_nnISOCONT,MOI_FIN,char,Mois fin de mesure,-
T_RIPaa_nnISOCONT,RIP_NUM,char,N° séquentiel de séjour du RPSA,-
T_RIPaa_nnISOCONT,SEQ_SEQ_NUM,char,N° sequentiel de séquence ,-
T_RIPaa_nnISOCONT,TYP_ISO_CONT,char,Type de contention/isolement,-
T_RIPaa_nnISOCONT,MES_ORD_NUM,char,N° séquentiel de la mesure,-
T_RIPaa_nnISOCONT,MES_REP_TPS,num,Identifiant de la mesure,-
T_RIPaa_nnISOCONT,MES_INDIC,char,Indicateur de mesure ,-
T_RIPaa_nnISOCONT,MES_DUREE,num,Durée de la mesure,-
KI_CCI_R,DCD_IDT_ENC,car(64),Identifiant décès encodé,-
KI_CCI_R,DCD_IDT_TOP,num(1),Top apparié avec IR_BEN_R,-
KI_CCI_R,BEN_IDT_ANO,car(18),Identifiant synthétique SNDS,-
KI_CCI_R,BEN_IDT_TOP,num(1),TOP Identifiant synthétique SNDS,-
KI_CCI_R,BEN_NIR_ANO,car(17),NIR pseudonymisé du bénéficiaires,-
KI_CCI_R,FLX_PER_ANN,car(4),Année de décès,-
KI_CCI_R,CER_VER_NUM,,Version du certificat,DS_VER_V
KI_CCI_R,TRT_STA_COD,,Statut du traitement,DS_STA_V
KI_CCI_R,TYP_CER_COD,,Type de certificat,DS_CER_V
