"nom_table";"CAM_PRS_IDE_COD";"CAM_PRS_IDE_LIB"
"CAM_PRS_IDE";"MHEP001";"Réduction orthopédique de plusieurs luxations et/ou luxations-fractures métacarpophalangiennes et/ou interphalangiennes de doigt"
"CAM_PRS_IDE";"MHEA004";"Réduction d'une luxation ou luxation-fracture carpométacarpienne, par arthrotomie"
"CAM_PRS_IDE";"MHEA002";"Réduction d'une luxation ou luxation-fracture trapézométacarpienne, par arthrotomie"
"CAM_PRS_IDE";"MHEA003";"Réduction d'une luxation de l'articulation métacarpophalangienne ou interphalangienne d'un doigt, par arthrotomie"
"CAM_PRS_IDE";"MHEA001";"Réduction de luxation de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par arthrotomie"
"CAM_PRS_IDE";"MHDA002";"Arthrodèse intermétacarpienne du premier espace interosseux, par arthrotomie"
"CAM_PRS_IDE";"MHDA004";"Arthrodèse carpométacarpienne, par arthrotomie"
"CAM_PRS_IDE";"MHDA003";"Arthrodèse trapézométacarpienne, par arthrotomie"
"CAM_PRS_IDE";"MHDA005";"Arthrodèse d'une articulation métacarpophalangienne ou interphalangienne d'un doigt, par arthrotomie"
"CAM_PRS_IDE";"MHDA001";"Arthrodèse de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par arthrotomie"
"CAM_PRS_IDE";"MHDB001";"Arthrorise temporaire d'une articulation métacarpophalangienne ou interphalangienne d'un doigt par broche, par voie transcutanée"
"CAM_PRS_IDE";"MHMA005";"Arthroplastie trapézométacarpienne"
"CAM_PRS_IDE";"MHMA002";"Arthroplastie d'une articulation métacarpophalangienne ou interphalangienne d'un doigt"
"CAM_PRS_IDE";"MHMA001";"Arthroplastie de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt"
"CAM_PRS_IDE";"MHMA004";"Reconstruction d'une articulation de la main par transfert pédiculé"
"CAM_PRS_IDE";"MHMA003";"Reconstruction d'une articulation de la main par transfert libre avec anastomoses vasculaires"
"CAM_PRS_IDE";"MHPA002";"Libération mobilisatrice d'une articulation de la main, par abord direct"
"CAM_PRS_IDE";"MHPA001";"Libération mobilisatrice de plusieurs articulations de la main, par abord direct"
"CAM_PRS_IDE";"MHPA004";"Libération mobilisatrice d'une articulation de la main avec libération de tendon, par abord direct"
"CAM_PRS_IDE";"MHPA003";"Libération mobilisatrice de plusieurs articulations de la main avec libération de tendon, par abord direct"
"CAM_PRS_IDE";"MHFA002";"Exérèse de kyste synovial ou mucoïde d'une articulation ou d'une gaine fibreuse de la main"
"CAM_PRS_IDE";"MHFA001";"Synovectomie d'une articulation métacarpophalangienne ou interphalangienne d'un doigt, par abord direct"
"CAM_PRS_IDE";"MHFA003";"Synovectomie de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par abord direct"
"CAM_PRS_IDE";"MHCA003";"Suture ou plastie de l'appareil capsuloligamentaire d'une articulation métacarpophalangienne"
"CAM_PRS_IDE";"MHCA002";"Suture ou plastie de l'appareil capsuloligamentaire de l'articulation métacarpophalangienne du pouce, par abord direct"
"CAM_PRS_IDE";"MHCA001";"Suture ou plastie de l'appareil capsuloligamentaire de plusieurs articulations métacarpophalangiennes"
"CAM_PRS_IDE";"MZJB001";"Évacuation de collection articulaire du membre supérieur, par voie transcutanée sans guidage"
"CAM_PRS_IDE";"MZLB001";"Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée sans guidage"
"CAM_PRS_IDE";"MZLH002";"Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée avec guidage radiologique"
"CAM_PRS_IDE";"MZLH001";"Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée avec guidage scanographique"
"CAM_PRS_IDE";"MJEC001";"Réinsertion ou suture d'un tendon de la coiffe des rotateurs de l'épaule, par arthroscopie"
"CAM_PRS_IDE";"MJEA010";"Réinsertion ou suture d'un tendon de la coiffe des rotateurs de l'épaule, par abord direct"
"CAM_PRS_IDE";"MJEC002";"Réinsertion et/ou suture de plusieurs tendons de la coiffe des rotateurs de l'épaule, par arthroscopie"
"CAM_PRS_IDE";"MJEA006";"Réinsertion et/ou suture de plusieurs tendons de la coiffe des rotateurs de l'épaule, par abord direct"
"CAM_PRS_IDE";"MJMA003";"Réparation de la coiffe des rotateurs de l'épaule par autoplastie et/ou matériel prothétique, par abord direct"
"CAM_PRS_IDE";"MJEA019";"Réinsertion du muscle biceps brachial sur le radius"
"CAM_PRS_IDE";"MJPA006";"Désinsertion du muscle subscapulaire sans transfert musculaire"
"CAM_PRS_IDE";"MJPA004";"Désinsertion du muscle subscapulaire avec transfert musculaire"
"CAM_PRS_IDE";"MJPA001";"Désinsertion musculo-tendino-cutanée étendue pour surélévation congénitale de la scapula"
"CAM_PRS_IDE";"MJPA012";"Désinsertion ou allongement des muscles épicondyliens latéraux au coude, par abord direct"
"CAM_PRS_IDE";"MJEA017";"Transfert ostéomusculaire du processus coracoïde ou transfert du ligament coracoacromial pour stabilisation de la clavicule"
"CAM_PRS_IDE";"MJEA016";"Transposition musculotendineuse et/ou fixation de la scapula pour stabilisation"
"CAM_PRS_IDE";"MJEA021";"Transfert musculotendineux pour rétablissement de l'extension active du coude"
"CAM_PRS_IDE";"MJEA012";"Transfert musculotendineux pour rétablissement de la flexion active du coude"
"CAM_PRS_IDE";"MJFC001";"Exérèse de calcification intratendineuse de la coiffe des rotateurs de l'épaule, par arthroscopie"
"CAM_PRS_IDE";"MJFA001";"Exérèse de calcification intratendineuse de la coiffe des rotateurs de l'épaule, par abord direct"
"CAM_PRS_IDE";"MJGA001";"Ablation de corps étranger de la coulisse bicipitale, par abord direct"
"CAM_PRS_IDE";"MJDC001";"Ténodèse et/ou résection de la portion articulaire du muscle long biceps brachial, par arthroscopie"
"CAM_PRS_IDE";"MJDA001";"Ténodèse et/ou résection de la portion articulaire du muscle long biceps brachial, par abord direct"
"CAM_PRS_IDE";"MJFA005";"Exérèse d'un hygroma du coude, par abord direct"
"CAM_PRS_IDE";"MJCA012";"Réparation de plaie de l'appareil extenseur d'un doigt par suture sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJMA010";"Réparation de plaie de l'appareil extenseur d'un doigt par greffe ou plastie d'allongement ou de retournement sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJCA001";"Suture de plaie d'un tendon d'un muscle fléchisseur des doigts sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJCA002";"Suture de plaies des 2 tendons des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJMA013";"Reconstruction d'un tendon de la main par transplant libre, en un temps"
"CAM_PRS_IDE";"MJMA006";"Reconstruction d'un tendon de la main par transplant libre, en deux temps"
"CAM_PRS_IDE";"MJMA009";"Reconstruction d'un tendon de la main par transplant pédiculé, en un temps"
"CAM_PRS_IDE";"MJMA014";"Reconstruction d'un tendon de la main par transplant pédiculé, en deux temps"
"CAM_PRS_IDE";"MJEA004";"Réinsertion transosseuse de tendon sur une phalange d'un doigt, par abord direct"
"CAM_PRS_IDE";"MJAA002";"Allongement des tendons et/ou désinsertion des muscles fléchisseurs de la main ou des doigts, par abord direct"
"CAM_PRS_IDE";"MJAA001";"Allongement des tendons et/ou des muscles extenseurs de la main ou des doigts, par abord direct"
"CAM_PRS_IDE";"MJPA011";"Libération de tendon au poignet avec ténosynovectomie, par abord direct"
"CAM_PRS_IDE";"MJPA002";"Libération des tendons des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJPA009";"Libération du tendon d'un muscle extenseur d'un doigt sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJFA004";"Ténosynovectomie des muscles extenseurs au poignet, par abord direct"
"CAM_PRS_IDE";"MJFA014";"Ténosynovectomie des muscles extenseurs au poignet avec synovectomie articulaire du poignet, par abord direct"
"CAM_PRS_IDE";"MJFA007";"Ténosynovectomie des muscles extenseurs au poignet avec synovectomie articulaire du poignet, résection de l'extrémité distale de l'ulna et transfert tendineux, par abord direct"
"CAM_PRS_IDE";"MJFA002";"Ténosynovectomie des muscles extenseurs au poignet avec synovectomie articulaire du poignet, arthrodèse radio-ulnaire distale et ostéotomie de l'ulna, par abord direct"
"CAM_PRS_IDE";"MJFA016";"Ténosynovectomie des muscles extenseurs au poignet avec synovectomie articulaire du poignet et arthrodèse ou arthroplastie d'un doigt ou de 2 doigts, par abord direct"
"CAM_PRS_IDE";"MJFA013";"Ténosynovectomie des muscles extenseurs au poignet avec synovectomie articulaire du poignet et arthrodèse ou arthroplastie de 3 doigts ou plus, par abord direct"
"CAM_PRS_IDE";"MJFA018";"Ténosynovectomie des muscles fléchisseurs au poignet ou à la paume de la main, par abord direct"
"CAM_PRS_IDE";"MJFA015";"Ténosynovectomie des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJFA012";"Ténosynovectomie des muscles fléchisseurs des doigts sur plusieurs rayons de la main, par abord direct"
"CAM_PRS_IDE";"MJEA005";"Transfert musculotendineux et/ou ténodèse pour rétablissement de l'extension active du poignet"
"CAM_PRS_IDE";"MJEA008";"Transfert musculotendineux et/ou ténodèse pour rétablissement de l'extension active du poignet et de l'ouverture des doigts longs et du pouce"
"CAM_PRS_IDE";"MJEA007";"Transfert musculotendineux et/ou ténodèse pour rétablissement de l'ouverture du pouce"
"CAM_PRS_IDE";"MJEA002";"Transfert musculotendineux et/ou ténodèse pour rétablissement de l'ouverture des doigts longs"
"CAM_PRS_IDE";"MJEA001";"Transfert musculotendineux et/ou ténodèse pour rétablissement de l'ouverture des doigts longs et du pouce"
"CAM_PRS_IDE";"MJEA009";"Transfert tendineux et/ou ténodèse pour rétablissement de la fermeture du pouce"
"CAM_PRS_IDE";"MJEA018";"Transfert musculotendineux et/ou ténodèse pour rétablissement de la fermeture des doigts longs"
"CAM_PRS_IDE";"MJEA015";"Transfert musculotendineux et/ou ténodèse pour rétablissement de la fermeture des doigts longs et du pouce"
"CAM_PRS_IDE";"MJEA020";"Transfert musculotendineux et/ou ténodèse pour rétablissement de la fermeture des doigts longs et du pouce et des fonctions intrinsèques des doigts"
"CAM_PRS_IDE";"MJEA011";"Transfert musculotendineux, ténodèse et/ou capsulodèse pour rétablissement des fonctions intrinsèques du pouce"
"CAM_PRS_IDE";"MJEA013";"Transfert musculotendineux, ténodèse et/ou capsulodèse pour rétablissement des fonctions intrinsèques des doigts longs"
"CAM_PRS_IDE";"MJEA003";"Transfert musculotendineux pour rétablissement des fonctions intrinsèques des doigts longs et du pouce"
"CAM_PRS_IDE";"MJEA014";"Transfert musculotendineux avec plastie du premier espace interosseux métacarpien pour hypoplasie du pouce"
"CAM_PRS_IDE";"MJPA010";"Incision ou excision d'un panaris superficiel"
"CAM_PRS_IDE";"MJFA003";"Excision d'un panaris profond de la pulpe des doigts [phlegmon pulpaire]"
"CAM_PRS_IDE";"MJJA001";"Évacuation d'un phlegmon de gaine synoviale digitale ou digitocarpienne, par abord direct"
"CAM_PRS_IDE";"MJJA002";"Évacuation d'un phlegmon de gaine synoviale digitale ou digitocarpienne avec ténosynovectomie, par abord direct"
"CAM_PRS_IDE";"MJJA004";"Évacuation d'un phlegmon de gaine synoviale digitale ou digitocarpienne étendu à la main et/ou à l'avant-bras, par abord direct"
"CAM_PRS_IDE";"MJJA003";"Évacuation de suppuration profonde de la main et/ou de l'avant-bras n'atteignant pas les gaines synoviales, par abord direct"
"CAM_PRS_IDE";"MJFA009";"Excision de fasciite nécrosante de l'avant-bras et/ou de la main"
"CAM_PRS_IDE";"MZMA004";"Suture de plaie de tendon avec suture de plaie du nerf médian, à la face antérieure du poignet"
"CAM_PRS_IDE";"MZMA001";"Réparation d'une hémisection antérieure du poignet avec ischémie complète de la main"
"CAM_PRS_IDE";"MJCA006";"Suture de plaies d'un tendon d'un muscle fléchisseur des doigts et d'un nerf digital palmaire, sur un rayon de la main"
"CAM_PRS_IDE";"MJCA005";"Suture de plaies d'un tendon d'un muscle fléchisseur des doigts et de 2 nerfs digitaux palmaires, sur un rayon de la main"
"CAM_PRS_IDE";"MJCA008";"Suture de plaies des 2 tendons des muscles fléchisseurs des doigts et d'un nerf digital palmaire, sur un rayon de la main"
"CAM_PRS_IDE";"MJCA007";"Suture de plaies des 2 tendons des muscles fléchisseurs des doigts et des 2 nerfs digitaux palmaires, sur un rayon de la main"
"CAM_PRS_IDE";"MJCA003";"Suture de plaies de tendon des muscles fléchisseurs des doigts, d'un nerf et d'une artère digitaux palmaires, sur un rayon de la main"
"CAM_PRS_IDE";"MJCA010";"Suture de plaies de tendon des muscles fléchisseurs des doigts, des 2 nerfs et d'une ou deux artères digitaux palmaires, sur un rayon de la main"
"CAM_PRS_IDE";"MJMA002";"Réparation de plaie de l'appareil extenseur d'un doigt avec suture de plaie d'une articulation, sur un rayon de la main"
"CAM_PRS_IDE";"MJMA016";"Réparation de plaie de l'appareil extenseur d'un doigt avec suture de plaie d'un nerf ou d'une artère digital palmaire, sur un rayon de la main"
"CAM_PRS_IDE";"MJMA015";"Réparation de plaie de l'appareil extenseur d'un doigt avec suture de plaies d'un nerf et d'une artère digitaux palmaires, sur un rayon de la main"
"CAM_PRS_IDE";"MJPA007";"Libération des tissus mous du premier espace interosseux métacarpien, par abord direct"
"CAM_PRS_IDE";"MJPA008";"Libération des tissus mous du premier espace interosseux métacarpien avec arthroplastie ou libération articulaire mobilisatrice, par abord direct"
"CAM_PRS_IDE";"MJPA003";"Libération des tissus mous du premier espace interosseux métacarpien avec arthrodèse de la colonne du pouce, par abord direct"
"CAM_PRS_IDE";"MJPB001";"Fasciotomie [Aponévrotomie] palmaire, par voie transcutanée"
"CAM_PRS_IDE";"MJPA005";"Fasciotomie [Aponévrotomie] palmaire, par abord direct"
"CAM_PRS_IDE";"MJFA006";"Fasciectomie [Aponévrectomie] palmodigitale sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJFA010";"Fasciectomie [Aponévrectomie] palmodigitale sur plusieurs rayons de la main, par abord direct"
"CAM_PRS_IDE";"MJPA013";"Section ou plastie d'agrandissement de la partie cruciforme de la gaine fibreuse digitale [poulie de réflexion de tendon de muscle fléchisseur des doigts] sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MJMA012";"Reconstruction de la partie cruciforme de la gaine fibreuse digitale [poulie de réflexion de tendon de muscle fléchisseur des doigts] par autogreffe sur un rayon de la main, par abord direct"
"CAM_PRS_IDE";"MZMA003";"Reconstruction d'un doigt par transfert libre partiel vascularisé de doigt ou d'orteil"
"CAM_PRS_IDE";"MZMA002";"Reconstruction d'un doigt par transfert libre total de doigt ou d'orteil"
"CAM_PRS_IDE";"MDEA004";"Reconstruction d'un doigt par transfert non vascularisé de phalange d'orteil, pour agénésie digitale"
"CAM_PRS_IDE";"MZEA005";"Translocation digitale et/ou carpo-métacarpo-digitale d'un rayon de la main"
"CAM_PRS_IDE";"MZEA009";"Translocation digitale et/ou carpo-métacarpo-digitale de deux rayons de la main"
"CAM_PRS_IDE";"MZEA004";"Pollicisation d'un moignon de doigt"
"CAM_PRS_IDE";"MZEA008";"Pollicisation d'un doigt complet"
"CAM_PRS_IDE";"MZFA014";"Amputation d'un pouce surnuméraire"
"CAM_PRS_IDE";"MZFA015";"Amputation d'un pouce surnuméraire, avec ostéotomie ou capsuloplastie"
"CAM_PRS_IDE";"MZFA008";"Amputation d'un doigt surnuméraire autre que le pouce"
"CAM_PRS_IDE";"MZFA012";"Amputation d'un doigt surnuméraire autre que le pouce avec résection osseuse"
"CAM_PRS_IDE";"MJPA014";"Séparation d'une syndactylie des doigts à squelette normal avec autoplastie cutanée locale et/ou greffe de peau"
"CAM_PRS_IDE";"MZPA002";"Séparation d'une syndactylie complexe des doigts avec ostéotomie ou résection osseuse, et autoplastie cutanée locale et/ou greffe de peau"
"CAM_PRS_IDE";"MJFA017";"Résection des tissus mous de la main avec plastie cutanée, sans résection nerveuse, pour mégadactylie"
"CAM_PRS_IDE";"MJFA011";"Résection des tissus mous de la main avec plastie cutanée et résection nerveuse, pour mégadactylie"
"CAM_PRS_IDE";"MZMP001";"Confection d'une contention souple d'une articulation du membre supérieur"
"CAM_PRS_IDE";"MZMP015";"Confection d'un appareil rigide thoracobrachial d'immobilisation du membre supérieur"
"CAM_PRS_IDE";"MZMP011";"Confection d'un appareil rigide d'immobilisation du membre supérieur prenant le coude"
"CAM_PRS_IDE";"MZMP006";"Confection d'un appareil rigide d'immobilisation de l'avant-bras, du poignet et/ou de la main ne prenant pas le coude"
"CAM_PRS_IDE";"MEMP001";"Confection d'une attelle de posture ou de mobilisation de l'épaule"
"CAM_PRS_IDE";"MFMP001";"Confection d'une attelle de posture ou de mobilisation du coude"
"CAM_PRS_IDE";"MGMP001";"Confection d'une attelle de posture ou de mobilisation du poignet et/ou de la main"
"CAM_PRS_IDE";"ZDMP015";"Confection unilatérale ou bilatérale de coussin d'abduction thoracobrachial"
"CAM_PRS_IDE";"ZDMP007";"Confection d'une orthèse statique de posture antébrachiométacarpienne"
"CAM_PRS_IDE";"ZDMP001";"Confection d'une orthèse statique antébrachiophalangienne"
"CAM_PRS_IDE";"ZDMP016";"Confection d'une orthèse statique carpométacarpienne et/ou métacarpophalangienne"
"CAM_PRS_IDE";"MHMP007";"Confection d'une orthèse statique d'un doigt"
"CAM_PRS_IDE";"MHMP002";"Confection d'une orthèse statique de 2 doigts"
"CAM_PRS_IDE";"MHMP003";"Confection d'une orthèse statique de 3 doigts ou plus"
"CAM_PRS_IDE";"ZDMP002";"Confection d'une orthèse non articulée brachioantébrachiale"
"CAM_PRS_IDE";"ZDMP004";"Confection d'une orthèse articulée brachioantébrachiale"
