CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9314616;R;GEMCITABINE MYLAN 38 MG/ML Poudre pour solution pour perfusion en flacon 200 mg;31/01/2009;;;MYLAN SAS;21/12/2016;02/01/2017;5,81;5,93;N;22.0;31/01/2009;100.0;31/01/2009;;31/01/2009;1,16;1,16;1,16;1,16;;;;;GEMCITABINE MYLAN 38 MG/ML Poudre pour solution pour perfusion en flacon 200 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9379946;R;TOPOTECAN MEDAC 1 MG/ML solution à diluer pour perfusion en flacon de 4 ml;14/12/2012;26/04/2017;RADIATION;MEDAC;26/04/2017;14/12/2012;240;245,04;N;22.0;14/12/2012;100.0;;;14/12/2012;1,16;1,16;1,16;1,16;;;;;TOPOTECAN MEDAC 1 MG/ML solution à diluer pour perfusion en flacon de 4 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01XX17;TOPOTECAN;L01C9;AUTRES ANTICANCEREUX DERIVES DE PLANTES;N;O;N;O;O
9379975;R;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 2 ml;13/06/2012;;;ACCORD HEALTHCARE FRANCE SAS;21/12/2016;02/01/2017;5,81;5,93;N;22.0;13/06/2012;100.0;;;13/06/2012;1,16;1,16;1,16;1,16;;;;;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 2 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9379981;R;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 10 ml;13/06/2012;;;ACCORD HEALTHCARE FRANCE SAS;21/12/2016;02/01/2017;27,786;28,37;N;22.0;13/06/2012;100.0;;;13/06/2012;1,16;1,16;1,16;1,16;;;;;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 10 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9379998;R;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 15 ml;13/06/2012;;;ACCORD HEALTHCARE FRANCE SAS;21/12/2016;02/01/2017;41,679;42,55;N;22.0;13/06/2012;100.0;;;13/06/2012;1,16;1,16;1,16;1,16;;;;;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 15 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9380004;R;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 20 ml;13/06/2012;;;ACCORD HEALTHCARE FRANCE SAS;21/12/2016;02/01/2017;55,571;56,74;N;22.0;13/06/2012;100.0;;;13/06/2012;1,16;1,16;1,16;1,16;;;;;GEMCITABINE INTAS 100 MG/ML solution à diluer pour perfusion en flacon de 20 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9380470;R;INTELENCE 200 MG comprimé;09/08/2012;;;JANSSEN-CILAG;05/12/2018;02/01/2019;5,008;5,11;N;22.0;09/08/2012;100.0;;;09/08/2012;1,16;1,16;1,16;1,16;;;;;INTELENCE 200 MG comprimé;;D;15.0;COMPRIME;20.0;NE PAS ECRASER ORAL(E);;;;J05AG04;ETRAVIRINE;J05C3;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NON NUCLEOSIDIQUES;N;O;O;N;N
9395767;R;ICLUSIG 45 MG comprimé;02/10/2013;23/06/2016;RADIATION;ARIAD PHARMACEUTICALS;16/05/2017;02/10/2013;;;O;22.0;02/10/2013;100.0;;;02/10/2013;9,999;9,999;9,999;9,999;;;;;ICLUSIG 45 MG comprimé;;D;15.0;COMPRIME;307.0;NE PAS ECRASER COMPRIME PELLICULE;;;;L01XE24;PONATINIB;L01H;INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES;N;N;O;O;O
9395796;R;IMNOVID 1 MG gélule;11/12/2013;;;CELGENE;29/11/2016;01/12/2016;405;413,51;N;22.0;11/12/2013;100.0;;;31/07/2014;1,16;1,16;1,16;1,16;;;;;IMNOVID 1 MG gélule;;D;21.0;GELULE;328.0;GELULE;;;;L04AX06;POMALIDOMIDE;L04A;IMMUNOSUPPRESSEUR;N;N;N;N;N
9395804;R;IMNOVID 2 MG gélule;11/12/2013;;;CELGENE;29/11/2016;01/12/2016;405;413,51;N;22.0;11/12/2013;100.0;;;31/07/2014;1,16;1,16;1,16;1,16;;;;;IMNOVID 2 MG gélule;;D;21.0;GELULE;64.0;ORAL(E);;;;L04AX06;POMALIDOMIDE;L04A;IMMUNOSUPPRESSEUR;N;O;N;O;O
9395810;R;IMNOVID 3 MG gélule;11/12/2013;;;CELGENE;29/11/2016;01/12/2016;405;413,51;N;22.0;11/12/2013;100.0;;;31/07/2014;1,16;1,16;1,16;1,16;;;;;IMNOVID 3 MG gélule;;D;21.0;GELULE;64.0;ORAL(E);;;;L04AX06;POMALIDOMIDE;L04A;IMMUNOSUPPRESSEUR;N;O;N;O;N
9395827;R;IMNOVID 4 MG gélule;11/12/2013;;;CELGENE;29/11/2016;01/12/2016;405;413,51;N;22.0;11/12/2013;100.0;;;31/07/2014;1,16;1,16;1,16;1,16;;;;;IMNOVID 4 MG gélule;;D;21.0;GELULE;64.0;ORAL(E);;;;L04AX06;POMALIDOMIDE;L04A;IMMUNOSUPPRESSEUR;N;O;N;O;O
9396011;R;VIMIZIM 1 MG/ML Solution à diluer pour perfusion;21/12/2013;;;BIO MARIN EUROPE LTD;02/03/2016;21/12/2013;;;O;22.0;21/12/2013;100.0;;;21/12/2013;9,999;9,999;9,999;9,999;;;;;VIMIZIM 1 MG/ML Solution à diluer pour perfusion;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;A16AB12;ELOSULFASE ALPHA;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;O;N;N;N;N
9396011;T;VIMIZIM 1 MG/ML Solution à diluer pour perfusion;03/03/2016;;;BIO MARIN EUROPE LTD;02/03/2016;03/03/2016;775;791,28;;;;;;;03/03/2016;1,16;1,16;1,16;1,16;03/03/2016;;03/03/2016;;VIMIZIM 1 MG/ML Solution à diluer pour perfusion;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;A16AB12;ELOSULFASE ALPHA;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;O;N;N;N;N
9405678;R;REVLIMID 2,5 MG gélule;19/08/2015;;;CELGENE S.A.S;20/02/2018;01/03/2018;126,612;129,27;N;22.0;19/08/2015;100.0;;;19/08/2015;1,16;1,16;1,16;1,16;;;;;REVLIMID 2,5 MG gélule;;D;21.0;GELULE;23.0;NE PAS ECRASER NE PAS OUVRIR;10;MG;ORALE;L04AX04;LENALIDOMIDE;L04A;IMMUNOSUPPRESSEUR;N;O;N;O;O
9405684;R;LYNPARZA 50 MG gélule;10/03/2015;;;ASTRAZENECA;02/04/2015;10/03/2015;;;O;22.0;10/03/2015;100.0;;;10/03/2015;9,999;9,999;9,999;9,999;;;;;LYNPARZA 50 MG gélule;;D;21.0;GELULE;328.0;GELULE;;;;L01XX46;OLAPARIB;L01X9;AUTRES ANTINEOPLASIQUES;N;O;N;O;O
9405709;R;VENTAVIS 20 MICROGRAMMES /ML solution pour inhalation par nébuliseur;14/05/2015;;;BAYER SANTE;15/03/2016;01/04/2016;16,032;16,37;N;22.0;14/05/2015;100.0;;;14/05/2015;1,16;1,16;1,16;1,16;;;;;VENTAVIS 20 MICROGRAMMES /ML solution pour inhalation par nébuliseur;;;;;;;;;;;;;;;;;;
9405709;T;VENTAVIS 20 MICROGRAMMES /ML solution pour inhalation par nébuliseur;23/09/2015;;;BAYER SANTE;15/03/2016;01/04/2016;16,032;16,37;;;;;;;23/09/2015;1,16;1,16;1,16;1,16;23/09/2015;;23/09/2015;;VENTAVIS 20 MICROGRAMMES /ML solution pour inhalation par nébuliseur;;;;;;;;;;;;;;;;;;
9405744;R;EXVIERA 250 MG comprimé pelliculé;16/03/2015;;;ABBVIE;31/01/2017;01/02/2017;13,679;13,97;N;22.0;16/03/2015;100.0;;;29/08/2015;1,16;1,16;1,16;1,16;;;;;EXVIERA 250 MG comprimé pelliculé;;S;15.0;COMPRIME;307.0;COMPRIME PELLICULE;;;;J05AP09;DASABUVIR;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;N;O;N;N;O
9405750;R;VIEKIRAX 12,5 MG/75 MG/50 MG comprimé pelliculé;16/03/2015;;;ABBVIE;31/01/2017;01/02/2017;157,333;160,64;N;22.0;16/03/2015;100.0;;;29/08/2015;1,16;1,16;1,16;1,16;;;;;VIEKIRAX 12,5 MG/75 MG/50 MG comprimé pelliculé;;S;15.0;COMPRIME;307.0;COMPRIME PELLICULE;;;;J05AP53;OMBITASVIR, PARITAPREVIR ET RITONAVIR;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;N;O;N;N;O
9406206;T;YTTRIGA solution de précurseur radiopharmaceutique en flacon de 10 ml;25/03/2015;;;ECKERT & ZIEGLER RADIOPHARMA G;10/09/2015;25/03/2015;1995;2036,9;;;;;;;25/03/2015;1,16;1,16;1,16;1,16;25/03/2015;;25/03/2015;;YTTRIGA solution de précurseur radiopharmaceutique en flacon de 10 ml;;;;;;;;;;;;;;;;;;
9406212;T;YTTRIGA solution de précurseur radiopharmaceutique en flacon de 3 ml;25/03/2015;;;ECKERT & ZIEGLER RADIOPHARMA G;10/09/2015;25/03/2015;1995;2036,9;;;;;;;25/03/2015;1,16;1,16;1,16;1,16;25/03/2015;;25/03/2015;;YTTRIGA solution de précurseur radiopharmaceutique en flacon de 3 ml;;;;;;;;;;;;;;;;;;
9413643;R;MESTINON LP 180 MG comprimé à libération prolongée;08/12/2015;;;MEDA PHARMA;08/04/2016;08/12/2015;;;O;22.0;08/12/2015;100.0;;;08/12/2015;9,999;9,999;9,999;9,999;;;;;MESTINON LP 180 MG comprimé à libération prolongée;;D;15.0;COMPRIME;306.0;NE PAS ECRASER COMPRIME A LIBERATION PRO;;;;N07AA02;PYRIDOSTIGMINE;N07X;AUTRES MEDICAMENTS DU SNC;N;N;N;N;N
9413838;T;KYPROLIS 60MG PERF FL;19/07/2018;;;AMGEN SAS;18/07/2018;19/07/2018;944;963,82;;;;;;;19/07/2018;1,16;1,16;1,16;1,16;19/07/2018;;19/07/2018;;KYPROLIS 60MG PERF FL;;D;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01XX45;CARFILZOMIB;L01X9;AUTRES ANTINEOPLASIQUES;O;N;N;O;O
9413850;R;NUCALA 100 MG poudre pour solution injectable;04/03/2016;08/02/2018;RADIATION;GLAXOSMITHKLINE;22/03/2018;04/03/2016;;;O;22.0;04/03/2016;100.0;;;04/03/2016;9,999;9,999;9,999;9,999;;;;;NUCALA 100 MG poudre pour solution injectable;;D;44.0;POUDRE;312.0;LYOPHILISE(E) POUDRE POUR SOLUTION INJEC;;;;R03DX09;MEPOLIZUMAB;L04A;IMMUNOSUPPRESSEUR;N;N;O;N;N
9413962;R;OCTANATE LV 100 UI/ML 1 Boîte de 1, 500 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aigui;28/04/2016;;;OCTAPHARMA FRANCE;23/02/2017;01/03/2017;324;330,8;N;22.0;28/04/2016;100.0;;;28/04/2016;1,16;1,16;1,16;1,16;;;;;OCTANATE LV 100 UI/ML 1 Boîte de 1, 500 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aigui; lle pour injection et 2 compresses, poudre et solvant pour solution injectable;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9413962;T;OCTANATE LV 100 UI/ML 1 Boîte de 1, 500 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aigui;25/03/2016;;;OCTAPHARMA FRANCE;23/02/2017;01/03/2017;324;330,8;;;;;;;25/03/2016;1,16;1,16;1,16;1,16;25/03/2016;;25/03/2016;;OCTANATE LV 100 UI/ML 1 Boîte de 1, 500 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aigui; lle pour injection et 2 compresses, poudre et solvant pour solution injectable;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9413979;R;OCTANATE LV 200 UI/ML 1 Boîte de 1, 1 000 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aig;28/04/2016;;;OCTAPHARMA FRANCE;23/02/2017;01/03/2017;648;661,61;N;22.0;28/04/2016;100.0;;;28/04/2016;1,16;1,16;1,16;1,16;;;;;OCTANATE LV 200 UI/ML 1 Boîte de 1, 1 000 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aig; uille pour injection et 2 compresses, poudre et solvant pour solution injectable;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9380636;R;DOXORUBICINE ACTAVIS 2 MG/ML solution pour perfusion en flacon de 100 ml;10/08/2012;;;ACTAVIS FRANCE;09/08/2012;10/08/2012;42;42,88;N;22.0;10/08/2012;100.0;;;10/08/2012;1,16;1,16;1,16;1,16;;;;;DOXORUBICINE ACTAVIS 2 MG/ML solution pour perfusion en flacon de 100 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB01;DOXORUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9380837;R;VYNDAQEL 20 MG capsule molle;31/12/2012;;;PFIZER SPECIALTY UK LIMITED;07/05/2014;31/12/2012;;;O;22.0;31/12/2012;100.0;;;31/12/2012;9,999;9,999;9,999;9,999;;;;;VYNDAQEL 20 MG capsule molle;;D;9.0;CAPSULE MOLLE;320.0;CAPSULE MOLLE;20;MG;ORALE;N07XX08;TAFAMIDIS;N07X;AUTRES MEDICAMENTS DU SNC;N;O;N;N;O
9382003;R;DOCETAXEL TEVA 20 MG/ML solution à diluer pour perfusion en flacon de 1 ml;10/08/2012;;;TEVA SANTE;09/08/2012;10/08/2012;69,84;71,31;N;22.0;10/08/2012;100.0;;;10/08/2012;1,16;1,16;1,16;1,16;;;;;DOCETAXEL TEVA 20 MG/ML solution à diluer pour perfusion en flacon de 1 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9382026;R;DOCETAXEL TEVA 20 MG/ML solution à diluer pour perfusion en flacon de 4 ml;10/08/2012;;;TEVA SANTE;09/08/2012;10/08/2012;271,6;277,3;N;22.0;10/08/2012;100.0;;;10/08/2012;1,16;1,16;1,16;1,16;;;;;DOCETAXEL TEVA 20 MG/ML solution à diluer pour perfusion en flacon de 4 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9382032;R;DOCETAXEL TEVA 20 MG/ML solution à diluer pour perfusion en flacon de 7 ml;10/08/2012;;;TEVA SANTE;09/08/2012;10/08/2012;461,04;470,72;N;22.0;10/08/2012;100.0;;;10/08/2012;1,16;1,16;1,16;1,16;;;;;DOCETAXEL TEVA 20 MG/ML solution à diluer pour perfusion en flacon de 7 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD02;DOCETAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;N
9380607;R;DOXORUBICINE ACTAVIS 2 MG/ML solution pour perfusion en flacon de 5 ml;10/08/2012;;;ACTAVIS FRANCE;09/08/2012;10/08/2012;4;4,08;N;22.0;10/08/2012;100.0;;;10/08/2012;1,16;1,16;1,16;1,16;;;;;DOXORUBICINE ACTAVIS 2 MG/ML solution pour perfusion en flacon de 5 ml;;;;;;;;;;;;;;;;;;
9380613;R;DOXORUBICINE ACTAVIS 2 MG/ML solution pour perfusion en flacon de 25 ml;10/08/2012;;;ACTAVIS FRANCE;09/08/2012;10/08/2012;14;14,29;N;22.0;10/08/2012;100.0;;;10/08/2012;1,16;1,16;1,16;1,16;;;;;DOXORUBICINE ACTAVIS 2 MG/ML solution pour perfusion en flacon de 25 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01DB01;DOXORUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9396235;R;CYSTADROPS 0,55 % collyre en solution;26/10/2013;22/09/2017;RADIATION;ORPHAN EUROPE;05/07/2018;26/10/2013;;;O;22.0;26/10/2013;100.0;;;26/10/2013;9,999;9,999;9,999;9,999;;;;;CYSTADROPS 0,55 % collyre en solution;;S;14.0;COLLYRE;316.0;COLLYRE EN SOLUTION;;;;S01XA21;MERCAPTAMINE;S01A;ANTIINFECTIEUX OPHTALMIQUES;N;O;N;N;O
9396442;R;EFAVIRENZ MYLAN 600 MG comprimé pelliculé;24/01/2014;;;MYLAN SAS;28/11/2018;01/01/2019;3,287;3,36;N;22.0;24/01/2014;100.0;;;24/01/2014;1,16;1,16;1,16;1,16;;;;;EFAVIRENZ MYLAN 600 MG comprimé pelliculé;;D;15.0;COMPRIME;307.0;COMPRIME PELLICULE;600;MG;ORALE;J05AG03;EFAVIRENZ;J05C3;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NON NUCLEOSIDIQUES;N;N;O;N;N
9397080;R;NEVIRAPINE SANDOZ 200 MG comprimé;19/04/2014;;;SANDOZ;24/01/2018;25/01/2018;1,658;1,69;N;22.0;19/04/2014;100.0;;;19/04/2014;1,16;1,16;1,16;1,16;;;;;NEVIRAPINE SANDOZ 200 MG comprimé;;D;15.0;COMPRIME;330.0;COMPRIME ORAL(E);;;;J05AG01;NEVIRAPINE;J05C3;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NON NUCLEOSIDIQUES;N;N;O;N;N
9397134;R;NOVOEIGHT 1 000 UI poudre et solvant pour solution injectable;27/09/2014;;;NOVO NORDISK PHARMACEUTIQUE SA;30/03/2017;01/05/2017;648;661,61;N;22.0;27/09/2014;100.0;;;27/09/2014;1,16;1,16;1,16;1,16;;;;;NOVOEIGHT 1 000 UI poudre et solvant pour solution injectable;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;O;N;O;N;N
9397134;T;NOVOEIGHT 1 000 UI poudre et solvant pour solution injectable;23/10/2014;;;NOVO NORDISK PHARMACEUTIQUE SA;30/03/2017;01/05/2017;648;661,61;;;;;;;23/10/2014;1,16;1,16;1,16;1,16;23/10/2014;;23/10/2014;;NOVOEIGHT 1 000 UI poudre et solvant pour solution injectable;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;O;N;O;N;N
9397140;R;NOVOEIGHT 1 500 UI poudre et solvant pour solution injectable;27/09/2014;;;NOVO NORDISK PHARMACEUTIQUE SA;30/03/2017;01/05/2017;972;992,41;N;22.0;27/09/2014;100.0;;;27/09/2014;1,16;1,16;1,16;1,16;;;;;NOVOEIGHT 1 500 UI poudre et solvant pour solution injectable;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;O;N;O;N;N
9397140;T;NOVOEIGHT 1 500 UI poudre et solvant pour solution injectable;23/10/2014;;;NOVO NORDISK PHARMACEUTIQUE SA;30/03/2017;01/05/2017;972;992,41;;;;;;;23/10/2014;1,16;1,16;1,16;1,16;23/10/2014;;23/10/2014;;NOVOEIGHT 1 500 UI poudre et solvant pour solution injectable;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;O;N;O;N;N
9406229;R;ADVATE 1 000 UI INJ FL+FL2ML +D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;648;661,61;N;22.0;23/09/2015;100.0;;;23/09/2015;1,16;1,16;1,16;1,16;;;;;ADVATE 1 000 UI INJ FL+FL2ML +D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9406229;T;ADVATE 1 000 UI INJ FL+FL2ML +D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;648;661,61;;;;;;;23/09/2015;1,16;1,16;1,16;1,16;23/09/2015;;23/09/2015;;ADVATE 1 000 UI INJ FL+FL2ML +D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9406235;R;ADVATE 1 500 UI INJ FL+FL2ML +D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;972;992,41;N;22.0;23/09/2015;100.0;;;23/09/2015;1,16;1,16;1,16;1,16;;;;;ADVATE 1 500 UI INJ FL+FL2ML +D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9406235;T;ADVATE 1 500 UI INJ FL+FL2ML +D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;972;992,41;;;;;;;23/09/2015;1,16;1,16;1,16;1,16;23/09/2015;;23/09/2015;;ADVATE 1 500 UI INJ FL+FL2ML +D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9406241;R;ADVATE 2 000 UI INJ FL+FL5ML +D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;1296;1323,22;N;22.0;23/09/2015;100.0;;;23/09/2015;1,16;1,16;1,16;1,16;;;;;ADVATE 2 000 UI INJ FL+FL5ML +D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9406241;T;ADVATE 2 000 UI INJ FL+FL5ML +D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;1296;1323,22;;;;;;;23/09/2015;1,16;1,16;1,16;1,16;23/09/2015;;23/09/2015;;ADVATE 2 000 UI INJ FL+FL5ML +D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9406258;R;ADVATE 250 UI INJ FL+FL2ML+D;23/09/2015;;;SHIRE FRANCE;14/03/2019;01/07/2017;162;165,4;N;22.0;23/09/2015;100.0;;;23/09/2015;1,16;1,16;1,16;1,16;;;;;ADVATE 250 UI INJ FL+FL2ML+D;;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9413979;T;OCTANATE LV 200 UI/ML 1 Boîte de 1, 1 000 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aig;25/03/2016;;;OCTAPHARMA FRANCE;23/02/2017;01/03/2017;648;661,61;;;;;;;25/03/2016;1,16;1,16;1,16;1,16;25/03/2016;;25/03/2016;;OCTANATE LV 200 UI/ML 1 Boîte de 1, 1 000 UI de poudre en flacon + 5 ml de solvant en flacon + 1 seringue jetable, 1 nécessaire de transfert, 1 aig; uille pour injection et 2 compresses, poudre et solvant pour solution injectable;D;44.0;POUDRE;314.0;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII;N;N;O;N;N
9414097;R;VORICONAZOLE ACCORD 200 MG Poudre pour solution pour perfusion;09/02/2018;;;ACCORD HEALTHCARE FRANCE SAS;08/02/2018;09/02/2018;133,32;136,12;N;22.0;09/02/2018;65.0;;;09/02/2018;1,16;1,16;1,16;1,16;;;;;VORICONAZOLE ACCORD 200 MG Poudre pour solution pour perfusion;;D;44.0;POUDRE;322.0;LYOPHILISE(E) POUDRE POUR SOLUTION POUR;;;;J02AC03;VORICONAZOLE;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;N;O;N;N;N
9414097;T;VORICONAZOLE ACCORD 200 MG Poudre pour solution pour perfusion;28/07/2016;;;ACCORD HEALTHCARE FRANCE SAS;08/02/2018;28/07/2016;133,32;136,12;;;;;;;28/07/2016;1,16;1,16;1,16;1,16;28/07/2016;;28/07/2016;;VORICONAZOLE ACCORD 200 MG Poudre pour solution pour perfusion;;D;44.0;POUDRE;322.0;LYOPHILISE(E) POUDRE POUR SOLUTION POUR;;;;J02AC03;VORICONAZOLE;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;N;O;N;N;N
9414826;T;VFEND 200MG POUDRE ET SOLVANT POUR SOLUTION POUR PERFUSION;05/08/2016;;;PFIZER PFE FRANCE;13/09/2016;05/08/2016;133,32;136,12;;;;;;;05/08/2016;1,16;1,16;1,16;1,16;05/08/2016;;05/08/2016;;VFEND 200MG POUDRE ET SOLVANT POUR SOLUTION POUR PERFUSION;;NC;44.0;POUDRE;10.0;LYOPHILISE(E) POUDRE ET SOLVANT POUR SOL;;;;J02AC03;VORICONAZOLE;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;N;O;N;N;N
