UCD_UCD_COD;UCD_ETA_COD;RSV_HOS_COD;PRE_HOS_COD;PHA_MED_PIH;UCD_SVP_COD;UCD_PSP_TOP;UCD_SPE_LIB;UCD_RCP_LI1;UCD_RCP_LI2;UCD_RCP_LI3;PHA_FRM_COD;PHA_FRM_LIB;PHA_FRC_COD;PHA_FRC_LIB;PHA_SUB_DOS;PHA_DOS_UNI;UCD_VOI_ADM;PHA_ATC_CLA;PHA_ATC_LIB;PHA_EPH_COD;PHA_EPH_LIB;UCD_INS_DTD;UCD_INS_DTF;UCD_LIS_TOP;INS_MTF_LIB
0000009439370;D;N;O;N;N;N;TEGSEDI 284MG SOL INJ SRG;Tegsedi 284 mg solution injectable en seringue preremplie;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;N07XX;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;N07X;AUTRES MEDICAMENTS DU SNC;18JUL2018:00:00:00;;1;
0000009433203;D;N;O;N;O;O;RYDAPT 25MG CAPS;RYDAPT 25 mg, capsule molle;;;9;CAPSULE MOLLE;320;CAPSULE MOLLE;;;;L01XE39;MIDOSTAURINE;L01H;INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES;18JUL2017:00:00:00;;1;
0000009435604;D;N;O;N;O;O;HERZUMA 150 MG PDR SOL INJ;HERZUMA 150 mg, poudre pour solution a diluer pour perfusion;;;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01XC03;TRASTUZUMAB;L01G;ANTICORPS MONOCLONAUX ANTICANCEREUX;25JUL2018:00:00:00;;3;
0000009436319;D;N;O;N;N;O;SILDENAFIL EG 20 MG CPR;SILDENAFIL EG 20 mg, comprime pellicule;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;;;;C02KX;ANTIHYPERTENSEURS POUR HYPERTENSION ARTERIELLE PULMONAIRE;C06B2;MEDICAMENTS CONTRE L'HTAP INHIBITEURS DE LA PDE5;26JUL2018:00:00:00;;1;
0000009437276;D;N;O;N;O;O;BOSENTAN OHR 125 MG CPR;BOSENTAN OHRE PHARMA 125 mg, comprime pellicule;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE ORAL(E;;;;C02KX01;BOSENTAN;C02A3;AUTRES ANTIHYPERTENSEURS NON ASSOCIES;26JUL2018:00:00:00;;1;
0000009437282;D;N;O;N;O;O;BOSENTAN OHR 62,5 MG CPR;BOSENTAN OHRE PHARMA 62,5 mg, comprime pellicule;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE ORAL(E;;;;C02KX01;BOSENTAN;C02A3;AUTRES ANTIHYPERTENSEURS NON ASSOCIES;26JUL2018:00:00:00;;1;
0000009434214;D;N;O;N;N;N;CASPOFUNGINE MYL 50 MG PDR SOL INJ;CASPOFUNGINE MYLAN 50 mg, poudre pour solution a diluer pour perfusion;;;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;50.0000;MG;INJECTABLE;J02AX04;CASPOFUNGIN;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;27SEP2018:00:00:00;;1;
0000009434220;D;N;O;N;N;N;CASPOFUNGINE MYL 70 MG PDR SOL INJ;CASPOFUNGINE MYLAN 70 mg, poudre pour solution a diluer pour perfusion;;;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;J02AX04;CASPOFUNGIN;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;27SEP2018:00:00:00;;1;
0000009434444;;;;;;;;;;;;;;;;;;;;;;26JUL2018:00:00:00;;1;
0000009434450;;;;;;;;;;;;;;;;;;;;;;26JUL2018:00:00:00;;1;
0000009435202;D;N;N;N;N;N;ANTITROMBINA III BXT 500UI INJ 10ML;ANTITROMBINA III BAXTER 500UI, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;;;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;2100.0000;U;INJECTABLE;B01AB02;ANTITHROMBINE;B02C1;INHIBITEURS DE LA COAGULATION;07MAR2018:00:00:00;30DEC2019:00:00:00;2;RADIATION
0000009430446;D;N;O;N;N;N;CYSTADROPS 3,8 MG/ML, COLLYRE FL 5ML;CYSTADROPS 3,8 mg/ml, collyre en solution;;;14;COLLYRE;316;COLLYRE EN SOLUTION;;;;S01XA21;MERCAPTAMINE;S01A;ANTIINFECTIEUX OPHTALMIQUES;20JAN2017:00:00:00;;1;
0000009413123;D;N;O;N;O;N;STRENSIQ 80MG SOL INJ;STRENSIQ 100 mg/ml, solution injectable;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A16AB13;ASFOTASE ALPHA;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;30JAN2019:00:00:00;;2;
0000009413146;D;N;O;N;O;N;STRENSIQ 18MG SOL INJ;STRENSIQ 40 mg/ml, solution injectable;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A16AB13;ASFOTASE ALPHA;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;30JAN2019:00:00:00;;2;
0000009413152;D;N;O;N;O;N;STRENSIQ 28MG SOL INJ;STRENSIQ 40 mg/ml, solution injectable;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A16AB13;ASFOTASE ALPHA;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;30JAN2019:00:00:00;;2;
0000009413169;D;N;O;N;O;N;STRENSIQ 40MG SOL INJ;STRENSIQ 40 mg/ml, solution injectable;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A16AB13;ASFOTASE ALPHA;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;30JAN2019:00:00:00;;2;
0000009440953;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;1;
0000009440976;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;1;
0000009440982;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;1;
0000009440999;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;1;
0000009441007;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;1;
0000009443762;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;2;
0000009443779;;;;;;;;;;;;;;;;;;;;;;23JAN2019:00:00:00;;2;
0000009427705;D;N;N;O;N;O;ENTECAVIR BGA 1 MG CPR;ENTECAVIR BIOGARAN 1 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AF10;ENTECAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;20DEC2017:00:00:00;;1;
0000009427728;D;N;N;O;N;N;NEVIRAPINE TVC 400MG CPR LP;NEVIRAPINE TEVA LP 400 mg, comprime a liberation prolongee;;;15;COMPRIME;306;NE PAS ECRASER COMPRIME A LIBERATION PRO;;;;J05AG01;NEVIRAPINE;J05C3;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NON NUCLEOSIDIQUES;22DEC2017:00:00:00;;1;
0000009428722;D;N;O;N;N;O;DUPIXENT 300 MG SOL INJ SER;DUPIXENT 300 mg, solution injectable en seringue preremplie;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;D11AH05;DUPILUMAB;D11A;AUTRE PREPARATION DERMATOLOGIQUE;29SEP2017:00:00:00;;1;
0000009430392;D;N;N;O;N;O;ENTECAVIR MYL 0,5 MG CPR;ENTECAVIR Mylan 0,5 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;0.5000;MG;ORALE;J05AF10;ENTECAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;29DEC2017:00:00:00;;1;
0000009430400;D;N;N;O;N;O;ENTECAVIR MYL 1 MG CPR;ENTECAVIR Mylan 1 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;0.5000;MG;ORALE;J05AF10;ENTECAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;29DEC2017:00:00:00;;1;
0000009316213;D;N;O;N;O;O;CARBOPLATINE ARW 450 MG/45ML INJ;CARBOPLATINE ARROW 10 mg/ml, solution pour perfusion;;;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;11JUN2009:00:00:00;;1;
0000009316236;D;N;O;N;O;O;CARBOPLATINE ARW 50MG/5ML INJ;CARBOPLATINE ARROW 10 mg/ml, solution pour perfusion;;;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;11JUN2009:00:00:00;;1;
0000009330271;D;N;O;N;O;O;TEMODAL 180MG GELULE;TEMODAL 180 mg, gelule;;;21;GELULE;64;NE PAS OUVRIR ORAL(E);;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;14NOV2009:00:00:00;;1;
0000009331336;D;N;N;O;N;N;BETAFACT 1000 UI PDR ET SOL INJ;BETAFACT 100 UI/ml, poudre et solvant pour solution injectable;;;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;20NOV2009:00:00:00;;1;
0000009331885;D;O;N;N;O;O;ROACTEMRA 400 MG SOL INJ;ROACTEMRA 20 mg/ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;20.0000;MG;INJECTABLE;L04AC07;TOCILIZUMAB;L04A;IMMUNOSUPPRESSEUR;18DEC2009:00:00:00;;2;
0000009331891;D;O;N;N;O;O;ROACTEMRA 80 MG SOL INJ;ROACTEMRA 20 mg/ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;20.0000;MG;INJECTABLE;L04AC07;TOCILIZUMAB;L04A;IMMUNOSUPPRESSEUR;18DEC2009:00:00:00;;2;
0000009332637;S;N;O;N;O;N;EPIRUBICINE KBI 200MG/100ML INJ;EPIRUBICINE KABI 2 mg/ml, solution pour perfusion;;;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;23SEP2009:00:00:00;;1;
0000009332703;S;N;O;N;O;O;GEMCIRENA 200MG PDR INJ;GEMCIRENA 38 mg/ml, poudre pour solution pour perfusion;;;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;23SEP2009:00:00:00;;1;
0000009332732;S;N;O;N;O;O;GEMCIRENA 1000MG PDR INJ;GEMCIRENA 38 mg/ml, poudre pour solution pour perfusion;;;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;23SEP2009:00:00:00;;1;
0000009332778;D;N;O;N;O;O;IRINOTECAN KBI 40 MG SOL INJ;IRINOTECAN KABI 40 mg/2 ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01XX19;IRINOTECAN;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;23SEP2009:00:00:00;;1;
0000009332809;D;N;O;N;O;O;PACLITAXEL KBI 100 MG INJ;PACLITAXEL KABI 6 mg/ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CD01;PACLITAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;23SEP2009:00:00:00;;1;
0000009333329;D;N;O;N;O;O;IRINOTECAN ACT 500 MG SOL INJ;IRINOTECAN ACTAVIS 500 mg/25 ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01XX19;IRINOTECAN;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;20NOV2009:00:00:00;;1;
0000009340996;S;N;O;N;O;O;FLUOROURACILE EBW 1000 MG INJ;FLUOROURACILE EBEWE 1000 mg/20 ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01BC02;FLUOROURACILE;L01B;ANTIMETABOLITES;12MAR2010:00:00:00;;1;
0000009341369;D;N;N;O;N;N;FIBROGAMMIN 250 UI PDR+SOL INJ;FIBROGAMMIN 250 UI/4 ml, poudre et solvant pour solution injectable/perfusion;;;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD07;FACTEUR XIII DE COAGULATION;B02D4;FACTEUR XIII;14JUL2010:00:00:00;;3;
0000009343121;D;N;O;N;O;O;CISPLATINE ACC 25 MG/25 ML INJ FL;CISPLATINE ACCORD 1 mg/ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01XA01;CISPLATINE;L01X2;DERIVES DU PLATINE;08DEC2010:00:00:00;;1;
0000009343138;D;N;O;N;O;O;CISPLATINE ACC 50 MG/50 ML INJ FL;CISPLATINE ACCORD 1 mg/ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01XA01;CISPLATINE;L01X2;DERIVES DU PLATINE;08DEC2010:00:00:00;;1;
0000009347969;D;N;O;N;N;N;OCTAGAM 100 MG/ML INJ FL 20ML;OCTAGAM 100 mg/ml, solution pour perfusion;;;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;28MAY2010:00:00:00;;1;
0000009347975;D;N;O;N;N;N;OCTAGAM 20 G SOL INJ FL 200ML;OCTAGAM 100 mg/ml, solution pour perfusion;;;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;28MAY2010:00:00:00;;1;
0000009347981;D;N;O;N;N;N;OCTAGAM 100 MG/ML INJ FL 50ML;OCTAGAM 100 mg/ml, solution pour perfusion;;;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;J06BA02;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE;J06C;IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES;28MAY2010:00:00:00;;1;
0000009299319;D;N;O;N;N;N;URSOFALK 50 MG/ML SUSP BUV;URSOFALK 250 mg/5 ml, suspension buvable;;;50;SUSPENSION;284;SUSPENSION BUVABLE;;;;A05AA02;URSODESOXYCHOLIQUE ACIDE;A05A2;THERAPEUTIQUE DES CALCULS BILIAIRES;21JUN2018:00:00:00;;1;
0000009360728;D;N;O;N;N;N;TEICOPLANINE MYL 100MG PDR INJ;TEICOPLANINE MYLAN 100 mg, poudre pour solution injectable ou pour perfusion;;;44;POUDRE;566;LYOPHILISAT ET SOL POUR PREP INJ;;;;J01XA02;TEICOPLANINE;J01X1;ANTIBACTERIENS GLYCOPEPTIDES;06MAY2011:00:00:00;;1;
0000009360734;D;N;O;N;N;N;TEICOPLANINE MYL 200MG PDR INJ;TEICOPLANINE MYLAN 200 mg, poudre pour solution injectable ou pour perfusion;;;44;POUDRE;566;LYOPHILISAT ET SOL POUR PREP INJ;;;;J01XA02;TEICOPLANINE;J01X1;ANTIBACTERIENS GLYCOPEPTIDES;06MAY2011:00:00:00;;1;
0000009425758;D;N;N;O;N;N;LAMIVUDINE /ZIDO ARW 150/300MG CPR;LAMIVUDINE/ZIDOVUDINE ARROW 150 mg/300 mg, comprime pellicule secable;;;15;COMPRIME;307;SECABLE COMPRIME PELLICULE BISECABLE;2.0000;UD;ORALE;J05AR01;ZIDOVUDINE ET LAMIVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;14APR2018:00:00:00;;1;
0000009426858;D;N;N;O;N;N;LAMIVUDINE ARW 150MG CPR;LAMIVUDINE ARROW 150 mg, comprime pellicule secable;;;15;COMPRIME;307;SECABLE NE PAS ECRASER COMPRIME PELLICUL;;;;J05AF05;LAMIVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;14APR2018:00:00:00;;1;
0000009426864;D;N;N;O;N;N;LAMIVUDINE ARW 300MG CPR;LAMIVUDINE ARROW 300 mg, comprime pellicule secable;;;15;COMPRIME;307;SECABLE NE PAS ECRASER COMPRIME PELLICUL;;;;J05AF05;LAMIVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;14APR2018:00:00:00;;1;
0000009430564;;;;;;;;;;;;;;;;;;;;;;03MAY2018:00:00:00;;1;
0000009430587;;;;;;;;;;;;;;;;;;;;;;03MAY2018:00:00:00;;1;
0000009430601;;;;;;;;;;;;;;;;;;;;;;03MAY2018:00:00:00;;1;
0000009433829;D;O;N;N;O;O;CLOFARABINE MYL 20 MG SOL INJ;CLOFARABINE MYLAN 1 mg/ml, solution a diluer pour perfusion;;;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01BB06;CLOFARABINE;L01B;ANTIMETABOLITES;14APR2018:00:00:00;;2;
0000009426692;D;N;N;O;N;N;EMTRICITABIN TENOF TVC 200/245MG CPR;EMTRICITABINE/TENOFOVIR DISOPROXIL TEVA 200 mg/245 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;1.0000;UD;ORALE;J05AR03;TENOFOVIR DISOPROXIL ET EMTRICITABINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;10FEB2018:00:00:00;;1;
0000009430386;D;N;N;O;N;N;EFAVIR/EMTR/TENO MYL 600/200/245 CPR;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL MYLAN 600 mg/200 mg/245 mg, comprime pellicule;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;1.0000;UD;ORALE;J05AR06;EMTRICITABINE, TENOFOVIR DISOPROXIL ET EFAVIRENZ;J05C9;AUTRES ANTIVIRAUX VIH;10FEB2018:00:00:00;;1;
0000009432451;D;N;N;O;N;N;TIVICAY 10MG CPR;Tivicay 10 mg, comprimes pellicules;;;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AX12;DOLUTEGRAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;10FEB2018:00:00:00;;1;
0000009432468;D;N;N;O;N;N;TIVICAY 25MG CPR;Tivicay 25 mg, comprimes pellicules;;;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AX12;DOLUTEGRAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;10FEB2018:00:00:00;;1;
0000009360740;D;N;O;N;N;N;TEICOPLANINE MYL 400MG PDR INJ;TEICOPLANINE MYLAN 400 mg, poudre pour solution injectable ou pour perfusion;;;44;POUDRE;566;LYOPHILISAT ET SOL POUR PREP INJ;;;;J01XA02;TEICOPLANINE;J01X1;ANTIBACTERIENS GLYCOPEPTIDES;06MAY2011:00:00:00;;1;
0000009415286;;;;;;;;;;;;;;;;;;;;;;21JUN2018:00:00:00;;2;
0000009434237;D;N;N;O;N;O;ENTECAVIR SDZ 0,5 MG CPR;ENTECAVIR SANDOZ 0,5 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;0.5000;MG;ORALE;J05AF10;ENTECAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;29JUN2018:00:00:00;;1;
0000009434243;D;N;N;O;N;O;ENTECAVIR SDZ 1 MG CPR;ENTECAVIR SANDOZ 1 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;0.5000;MG;ORALE;J05AF10;ENTECAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;29JUN2018:00:00:00;;1;
0000009437916;;;;;;;;;;;;;;;;;;;;;;29JUN2018:00:00:00;;1;
0000009438028;D;N;O;N;N;N;CINRYZE 500U PDR SOL INJ;CINRYZE 500 unites, poudre et solvant pour solution injectable;;;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B06AC01;INHIBITEUR C1;B02C2;INHIBITEURS DU SYSTEME KALLICREINE-KININE;20JUN2018:00:00:00;30DEC2019:00:00:00;3;RADIATION
0000009438324;S;N;O;N;N;N;BRIGATINIB TKD 180MG CPR;BRIGATINIB TAKEDA 180MG, COMPRIME PELLICULE;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;;;;L01XE43;BRIGATINIB;L01H;INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES;21JUN2018:00:00:00;;1;
0000009438330;S;N;O;N;N;N;BRIGATINIB TKD 30MG CPR;BRIGATINIB TAKEDA 30 MG, COMPRIME PELLICULE;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;;;;L01XE43;BRIGATINIB;L01H;INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES;21JUN2018:00:00:00;;1;
0000009440284;D;N;N;N;N;N;APALUTAMIDE JAC 60MG CPR;APALUTAMIDE 60 mg, comprime pellicule;;;15;COMPRIME;307;COMPRIME PELLICULE;;;;L02BB05;APALUTAMIDE;L02B2;ANTIANDROGENES CYTOSTATIQUES;26SEP2018:00:00:00;;1;
0000009440864;D;N;O;N;N;N;CAPLACIZUMAB ABL 10MG INJ SER;CAPLACIZUMAB 10 mg, poudre et solvant pour solution injectable;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;B01AX07;CAPLACIZUMAB;V03X;TOUS AUTRES PRODUITS THERAPEUTIQUES;26SEP2018:00:00:00;13FEB2019:00:00:00;1;RADIATION
0000009299176;D;O;N;N;O;N;MYLOTARG 5MG PDR INJ;MYLOTARG 5 MG, POUDRE POUR SOLUTION POUR PERFUSION;;;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01XC05;GEMTUZUMAB;L01G;ANTICORPS MONOCLONAUX ANTICANCEREUX;20APR2018:00:00:00;20APR2018:00:00:00;1;RADIATION
0000009432416;D;N;N;N;N;N;CELSENTRI 20 MG/ML SOL BUV;CELSENTRI 20 mg/ml solution buvable;;;48;SOLUTION;292;SOLUTION BUVABLE;600.0000;MG;ORALE;J05AX09;MARAVIROC;J05C4;MEDICAMENTS CONTRE LE VIH INHIBITEURS DE FUSION/D'ENTREE;31OCT2018:00:00:00;;1;
0000009432422;D;N;O;N;N;N;CELSENTRI 25MG CPR;CELSENTRI 25 mg, comprime pellicules;;;15;COMPRIME;307;COMPRIME PELLICULE;600.0000;MG;ORALE;J05AX09;MARAVIROC;J05C4;MEDICAMENTS CONTRE LE VIH INHIBITEURS DE FUSION/D'ENTREE;31OCT2018:00:00:00;;1;
0000009432439;D;N;O;N;N;N;CELSENTRI 75MG CPR;CELSENTRI 75 mg, comprime pellicules;;;15;COMPRIME;307;COMPRIME PELLICULE;600.0000;MG;ORALE;J05AX09;MARAVIROC;J05C4;MEDICAMENTS CONTRE LE VIH INHIBITEURS DE FUSION/D'ENTREE;31OCT2018:00:00:00;;1;
0000009437951;D;N;O;N;N;O;BALCOGA 20 MG CPR;BALCOGA 20 mg, comprime pellicule;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;;;;C02KX;ANTIHYPERTENSEURS POUR HYPERTENSION ARTERIELLE PULMONAIRE;C06B2;MEDICAMENTS CONTRE L'HTAP INHIBITEURS DE LA PDE5;31OCT2018:00:00:00;;1;
0000009438293;D;N;O;N;N;O;TALAZOPARIB PFZ 1MG GELULE;TALAZOPARIB PFIZER 1 MG, GELULE;;;21;GELULE;64;ORAL(E);;;;L01XX60;TALAZOPARIB;L01X9;AUTRES ANTINEOPLASIQUES;31OCT2018:00:00:00;;1;
0000009439306;;;;;;;;;;;;;;;;;;;;;;29DEC2018:00:00:00;;1;
0000009424167;D;N;O;N;N;O;GRANPIDAM 20 MG CPR;Granpidam 20 mg comprimes pellicules;;;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE;;;;C02KX;ANTIHYPERTENSEURS POUR HYPERTENSION ARTERIELLE PULMONAIRE;C06B2;MEDICAMENTS CONTRE L'HTAP INHIBITEURS DE LA PDE5;09AUG2018:00:00:00;;1;
0000009435573;;;;;;;;;;;;;;;;;;;;;;09AUG2018:00:00:00;;1;
0000009439312;;;;;;;;;;;;;;;;;;;;;;29DEC2018:00:00:00;;1;
0000009439329;;;;;;;;;;;;;;;;;;;;;;29DEC2018:00:00:00;;1;
0000009440290;;;;;;;;;;;;;;;;;;;;;;31OCT2018:00:00:00;;2;
0000009440309;;;;;;;;;;;;;;;;;;;;;;31OCT2018:00:00:00;;2;
0000009426479;D;N;N;O;N;N;ABACAVIR SDZ 300MG CPR;ABACAVIR SANDOZ 300 mg, comprime pellicule secable;;;15;COMPRIME;307;SECABLE COMPRIME PELLICULE BISECABLE;;;;J05AF06;ABACAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;12OCT2018:00:00:00;;1;
0000009435751;D;N;N;O;N;N;ABACAVIR MYL 300MG CPR;ABACAVIR MYLAN 300 mg, comprime pellicule secable;;;15;COMPRIME;307;SECABLE COMPRIME PELLICULE BISECABLE;;;;J05AF06;ABACAVIR;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;12OCT2018:00:00:00;;1;
0000009438608;;;;;;;;;;;;;;;;;;;;;;05JAN2019:00:00:00;;1;
0000009438614;;;;;;;;;;;;;;;;;;;;;;05JAN2019:00:00:00;;1;
0000009438821;D;N;N;O;N;O;AMGEVITA 20 MG SOL INJ SER;AMGEVITA 20 mg, solution injectable en seringue preremplie;;;48;SOLUTION;295;SOLUTION INJECTABLE;2.9000;MG;INJECTABLE;L04AB04;ADALIMUMAB;M01C;ANTIRHUMATISMAUX SPECIFIQUES;18OCT2018:00:00:00;;2;
0000009438838;D;N;N;O;N;O;AMGEVITA 40 MG SOL INJ SER;AMGEVITA 40 mg, solution injectable en seringue preremplie;;;48;SOLUTION;295;SOLUTION INJECTABLE;2.9000;MG;INJECTABLE;L04AB04;ADALIMUMAB;M01C;ANTIRHUMATISMAUX SPECIFIQUES;18OCT2018:00:00:00;;2;
0000009438844;D;N;N;O;N;O;AMGEVITA 40 MG SOL INJ STYLO;AMGEVITA 40 mg, solution injectable en stylo prerempli;;;48;SOLUTION;295;SOLUTION INJECTABLE;2.9000;MG;INJECTABLE;L04AB04;ADALIMUMAB;M01C;ANTIRHUMATISMAUX SPECIFIQUES;18OCT2018:00:00:00;;2;
0000009439915;D;N;O;N;N;N;MYALEPTA 11,3MG SOL INJ;MYALEPTA 11,3 mg, poudre pour solution injectable;;;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A16AA07;METRELEPTINE;V03X;TOUS AUTRES PRODUITS THERAPEUTIQUES;10OCT2018:00:00:00;;1;
